EventId,DER_mass_MMC,DER_mass_transverse_met_lep,DER_mass_vis,DER_pt_h,DER_deltaeta_jet_jet,DER_mass_jet_jet,DER_prodeta_jet_jet,DER_deltar_tau_lep,DER_pt_tot,DER_sum_pt,DER_pt_ratio_lep_tau,DER_met_phi_centrality,DER_lep_eta_centrality,PRI_tau_pt,PRI_tau_eta,PRI_tau_phi,PRI_lep_pt,PRI_lep_eta,PRI_lep_phi,PRI_met,PRI_met_phi,PRI_met_sumet,PRI_jet_num,PRI_jet_leading_pt,PRI_jet_leading_eta,PRI_jet_leading_phi,PRI_jet_subleading_pt,PRI_jet_subleading_eta,PRI_jet_subleading_phi,PRI_jet_all_pt,Label
100775,53.958,49.071,47.771,0.943,-999.0,-999.0,-999.0,2.313,0.943,49.688,1.351,-1.398,-999.0,21.138,-1.795,0.866,28.55,-1.015,3.043,24.888,-0.902,34.376,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,b
100776,85.318,4.069,58.15,23.553,-999.0,-999.0,-999.0,3.184,23.553,55.222,1.18,1.41,-999.0,25.327,-0.51,-1.104,29.895,-1.179,2.009,18.917,1.837,94.265,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-0.0,b
100777,95.337,18.066,70.029,89.7,3.714,506.364,-1.262,2.058,0.745,256.765,3.285,0.373,0.155,21.887,-1.613,0.521,71.897,-1.058,-1.461,28.374,-1.864,274.943,2,105.278,-0.378,1.197,57.703,3.336,-2.975,162.981,b
100778,86.354,1.052,57.343,17.282,0.854,99.858,-0.156,2.663,47.527,166.787,0.915,0.834,0.035,30.838,-0.91,-2.804,28.229,-0.944,0.817,9.821,0.754,266.721,2,72.459,-0.59,-1.511,35.262,0.264,0.582,107.721,b
100779,147.598,11.936,80.208,70.684,-999.0,-999.0,-999.0,2.875,21.361,125.464,0.968,1.267,-999.0,27.703,-0.235,0.671,26.811,1.798,2.705,46.312,2.364,194.076,1,70.95,2.337,-1.345,-999.0,-999.0,-999.0,70.95,s
100780,187.469,76.657,173.948,28.214,-999.0,-999.0,-999.0,3.788,28.214,60.1,1.966,-0.774,-999.0,20.261,-1.232,1.661,39.839,2.419,0.653,37.235,-2.686,151.898,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-0.0,b
100781,117.101,4.943,70.249,67.095,-999.0,-999.0,-999.0,2.931,25.187,158.464,1.707,1.227,-999.0,25.404,-0.487,1.15,43.373,-1.224,-1.687,47.015,-1.578,205.24,1,89.687,-2.754,1.789,-999.0,-999.0,-999.0,89.687,s
100782,117.634,20.121,85.321,205.729,-999.0,-999.0,-999.0,1.165,28.686,363.054,0.284,1.409,-999.0,139.549,-1.955,-2.363,39.627,-1.257,-1.43,40.383,-1.939,443.641,1,183.877,0.4,1.112,-999.0,-999.0,-999.0,183.877,s
100783,129.225,75.992,77.108,3.548,-999.0,-999.0,-999.0,3.082,3.548,70.913,2.153,-1.268,-999.0,22.491,1.673,-1.6,48.421,0.499,1.833,29.968,-1.166,68.72,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,b
100784,128.858,85.54,51.132,205.907,3.98,666.252,-3.956,1.308,41.75,334.337,1.042,1.124,0.981,40.835,-0.506,-0.758,42.544,-0.206,-2.031,145.225,-0.88,382.662,2,210.539,-1.924,2.115,40.419,2.056,1.379,250.959,s
100785,101.464,62.185,47.601,101.567,3.188,402.607,-2.04,1.848,43.832,257.68,0.992,1.26,0.087,29.855,-1.612,1.266,29.603,-1.785,3.106,69.558,1.597,367.317,3,101.207,-0.886,-1.064,62.124,2.302,2.834,198.222,b
100786,123.928,75.754,62.203,48.673,5.075,640.212,-5.428,2.555,14.911,167.686,1.903,1.253,0.993,22.334,1.512,-2.788,42.507,0.799,1.042,42.559,-3.044,182.105,2,61.848,3.543,-0.12,40.998,-1.532,-2.364,102.845,s
100787,87.677,12.054,53.266,173.747,1.289,237.477,1.273,0.994,135.303,503.918,1.009,1.231,0.001,54.837,-0.023,0.705,55.322,0.374,-0.206,76.37,-0.021,595.138,3,139.214,-0.655,-3.137,116.229,-1.944,1.804,393.759,b
100788,102.93,142.039,100.034,101.839,-999.0,-999.0,-999.0,1.386,25.075,230.715,1.807,-0.565,-999.0,54.325,-0.67,0.994,98.178,-1.566,2.051,53.499,-0.689,209.353,1,78.212,-0.894,-1.919,-999.0,-999.0,-999.0,78.212,b
100789,123.178,33.449,53.157,139.367,-999.0,-999.0,-999.0,1.565,15.926,203.351,0.724,1.407,-999.0,43.621,-0.44,-2.701,31.57,-0.026,-1.192,84.991,-1.85,282.441,1,128.159,0.997,1.11,-999.0,-999.0,-999.0,128.159,s
100790,117.26,98.1,101.206,95.071,-999.0,-999.0,-999.0,1.42,7.854,252.58,0.829,-1.088,-999.0,85.197,-0.117,3.103,70.652,-0.056,-1.762,34.123,1.29,246.315,1,96.731,-1.499,0.277,-999.0,-999.0,-999.0,96.731,b
100791,224.246,116.293,203.306,134.805,0.264,63.437,0.065,2.307,28.956,271.226,1.789,-0.083,0.0,53.55,0.372,2.451,95.805,-1.918,2.177,46.567,-1.994,324.548,2,79.633,-0.154,-0.153,42.237,-0.418,-1.237,121.871,b
100792,-999.0,87.216,63.186,3.147,-999.0,-999.0,-999.0,2.266,3.147,73.237,2.075,-1.352,-999.0,23.82,0.662,2.193,49.417,0.257,-1.861,41.608,0.725,122.88,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-0.0,b
100793,101.05,81.98,86.453,2.845,-999.0,-999.0,-999.0,2.644,2.845,79.611,1.701,-1.352,-999.0,29.472,2.277,0.186,50.139,1.068,-2.166,36.077,1.516,127.849,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,b
100794,95.249,9.147,60.506,27.037,-999.0,-999.0,-999.0,2.969,27.037,61.715,1.545,-1.357,-999.0,24.25,0.203,-0.842,37.465,-0.043,2.117,14.509,2.512,61.523,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,b
100795,244.395,56.361,180.018,29.365,-999.0,-999.0,-999.0,3.909,29.365,74.219,1.506,-0.072,-999.0,29.618,2.404,-0.86,44.6,-0.737,3.096,18.483,-0.431,121.415,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-0.0,b
100796,147.983,123.929,83.469,1.34,-999.0,-999.0,-999.0,2.81,1.34,97.566,3.165,-1.273,-999.0,23.427,1.578,1.106,74.139,1.942,-1.681,52.2,1.638,34.742,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-0.0,b
100797,149.396,55.873,73.281,88.002,-999.0,-999.0,-999.0,2.38,1.737,159.378,0.954,1.4,-999.0,37.061,0.154,1.604,35.35,1.088,-2.491,55.304,2.425,194.424,1,86.967,1.028,-0.647,-999.0,-999.0,-999.0,86.967,s
100798,93.758,7.333,72.571,21.775,-999.0,-999.0,-999.0,2.833,21.775,73.218,0.877,-0.73,-999.0,39.0,2.093,-2.901,34.218,1.885,-0.075,24.588,0.178,116.819,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,b
100799,142.368,117.205,97.936,2.474,-999.0,-999.0,-999.0,2.855,2.474,107.723,2.311,-1.281,-999.0,32.531,-1.904,-2.968,75.192,-1.877,0.46,45.954,-2.525,106.044,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,b
100800,88.92,9.326,63.434,27.932,-999.0,-999.0,-999.0,2.542,27.932,66.162,0.666,1.394,-999.0,39.715,-2.073,0.266,26.447,-1.596,2.763,5.78,1.989,122.919,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,s
100801,47.473,50.474,35.999,34.419,-999.0,-999.0,-999.0,1.423,21.963,92.386,1.481,-0.615,-999.0,22.361,0.003,1.454,33.125,-0.37,0.081,19.836,2.871,192.713,1,36.9,-0.645,-1.448,-999.0,-999.0,-999.0,36.9,b
100802,82.192,36.588,56.349,41.368,2.14,263.277,-1.033,2.127,13.878,265.706,0.866,0.939,0.389,34.572,-1.246,1.193,29.945,-1.375,-0.93,14.274,1.242,408.292,3,106.925,-1.405,-2.383,60.364,0.735,0.695,201.19,b
100803,158.444,94.813,94.064,27.14,-999.0,-999.0,-999.0,2.815,27.14,100.298,3.014,-0.815,-999.0,24.986,1.226,1.464,75.312,0.294,-2.163,29.878,1.049,67.996,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,b
100804,114.374,10.926,81.746,224.648,0.168,220.4,0.509,1.007,219.394,796.538,1.877,0.826,0.0,59.487,1.592,-1.351,111.661,2.261,-0.598,67.794,-0.472,886.27,3,219.198,0.634,2.317,205.144,0.803,1.257,625.39,b
100805,109.838,1.118,64.309,198.636,5.094,1367.215,-5.784,1.309,1.724,363.074,2.294,0.982,0.817,31.86,-0.718,1.219,73.102,0.308,0.406,102.437,0.393,399.688,2,201.36,1.708,-2.339,56.753,-3.386,2.212,258.112,s
100806,187.613,13.907,147.223,106.779,-999.0,-999.0,-999.0,3.408,68.532,288.389,4.716,-1.394,-999.0,25.716,0.067,-2.431,121.263,1.625,0.6,11.862,0.969,361.294,1,141.41,0.547,-2.042,-999.0,-999.0,-999.0,141.41,b
100807,119.615,35.868,92.331,2.689,-999.0,-999.0,-999.0,3.059,2.689,79.519,0.958,-1.414,-999.0,40.604,-1.851,-0.316,38.915,-0.696,3.134,14.253,1.402,128.399,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,b
100808,76.86,49.73,56.28,95.787,-999.0,-999.0,-999.0,1.49,30.8,152.908,2.276,0.827,-999.0,25.065,0.297,-1.021,57.053,1.33,-2.096,32.628,-0.868,268.782,1,70.791,-3.563,1.848,-999.0,-999.0,-999.0,70.791,b
100809,79.899,53.179,63.72,41.362,-999.0,-999.0,-999.0,2.218,2.297,114.611,2.59,-1.373,-999.0,20.972,-0.19,0.532,54.322,0.545,2.624,23.238,-1.968,154.769,1,39.318,-3.303,-0.425,-999.0,-999.0,-999.0,39.318,b
100810,97.689,15.551,68.612,3.715,-999.0,-999.0,-999.0,2.836,3.715,68.487,0.717,-1.368,-999.0,39.894,1.646,-2.521,28.593,2.137,0.273,15.187,1.038,137.301,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,b
100811,87.881,45.525,54.643,3.277,-999.0,-999.0,-999.0,3.024,3.277,56.174,1.634,-0.647,-999.0,21.327,0.632,-2.48,34.847,0.805,0.784,14.872,-2.387,93.181,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,b
100812,138.074,9.651,90.873,54.181,-999.0,-999.0,-999.0,2.274,28.158,144.662,0.394,0.314,-999.0,77.578,-0.602,-2.21,30.548,-1.134,0.001,24.94,0.352,258.012,1,36.536,0.056,2.211,-999.0,-999.0,-999.0,36.536,s
100813,99.761,44.853,68.987,32.262,5.085,416.022,-6.435,3.219,21.818,128.09,0.856,1.414,0.506,33.681,-1.351,-1.991,28.829,-2.269,1.207,29.173,2.975,209.175,2,35.014,2.373,0.249,30.566,-2.712,-1.352,65.579,s
100814,107.421,11.011,76.612,81.936,3.082,281.074,-1.354,1.803,38.516,213.386,0.454,0.366,0.159,59.475,-0.435,0.796,27.018,1.08,-0.183,12.217,-0.799,422.793,2,80.653,-2.552,-2.678,46.239,0.531,2.545,126.892,b
100815,96.165,50.505,57.632,243.222,3.082,418.555,-0.297,0.813,16.512,421.392,0.624,1.092,0.89,91.198,1.596,1.82,56.893,1.967,1.097,105.566,1.76,426.474,2,241.859,-0.1,-1.641,31.442,2.983,0.468,273.3,b
100816,93.371,7.023,60.714,207.585,-999.0,-999.0,-999.0,0.946,6.7,376.927,0.201,0.78,-999.0,146.168,0.387,1.228,29.39,0.831,2.063,55.951,2.237,465.013,1,201.369,0.443,-1.586,-999.0,-999.0,-999.0,201.369,s
100817,-999.0,80.699,37.332,0.786,-999.0,-999.0,-999.0,1.175,0.786,64.28,0.848,-1.411,-999.0,34.789,-0.731,-2.665,29.491,0.025,-1.765,58.531,0.895,91.421,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,b
100818,82.447,58.701,60.905,24.548,-999.0,-999.0,-999.0,2.944,24.548,62.635,2.118,1.398,-999.0,20.087,-1.677,-1.324,42.549,-1.049,2.083,24.359,-1.905,138.849,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-0.0,b
100819,105.191,56.275,63.936,1.946,-999.0,-999.0,-999.0,3.064,1.946,66.504,1.841,-1.246,-999.0,23.41,-1.498,2.488,43.094,-1.258,-0.567,18.378,2.612,67.404,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-0.0,s
100820,33.298,55.749,26.767,43.408,1.185,75.46,2.397,0.883,2.242,136.406,2.024,-1.353,0.193,20.962,0.15,2.439,42.424,0.898,1.969,18.755,-0.865,195.906,2,38.76,1.065,-0.213,34.259,2.25,-2.037,73.02,b
100821,155.479,65.144,120.254,166.386,2.547,234.655,-0.359,2.855,4.629,325.049,6.617,-1.308,0.289,21.286,-1.269,2.934,140.856,-0.294,0.25,57.1,-0.494,441.327,2,122.765,2.397,-3.114,40.142,-0.15,-2.884,162.908,b
100822,87.396,90.827,75.378,30.831,-999.0,-999.0,-999.0,1.942,0.808,121.682,1.445,-1.119,-999.0,37.355,1.185,-2.766,53.968,0.764,1.622,38.368,-1.394,94.554,1,30.359,1.459,-0.058,-999.0,-999.0,-999.0,30.359,b
100823,86.137,16.185,62.413,1.186,-999.0,-999.0,-999.0,2.971,1.186,59.805,0.813,-1.407,-999.0,32.985,0.746,-0.269,26.82,1.413,2.626,10.756,-2.664,67.021,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,b
100824,26.487,76.335,23.621,38.013,-999.0,-999.0,-999.0,0.698,1.733,107.574,1.705,-0.243,-999.0,25.401,0.376,-0.935,43.297,1.061,-1.067,34.394,1.778,107.148,1,38.876,-1.608,2.473,-999.0,-999.0,-999.0,38.876,b
100825,118.883,1.838,80.38,66.838,-999.0,-999.0,-999.0,3.1,66.838,88.585,2.467,-0.983,-999.0,25.551,1.17,0.052,63.034,1.271,-3.046,29.358,-3.089,238.406,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,b
100826,107.639,57.242,78.234,2.464,-999.0,-999.0,-999.0,2.836,28.147,107.126,1.455,-1.377,-999.0,31.237,0.151,2.004,45.463,-0.51,-1.521,19.209,1.117,112.192,1,30.426,2.474,0.292,-999.0,-999.0,-999.0,30.426,s
100827,156.716,4.172,106.275,29.632,-999.0,-999.0,-999.0,3.164,2.581,141.386,0.476,-1.414,-999.0,75.113,-1.13,-2.215,35.783,-0.685,0.917,9.975,1.139,190.698,1,30.49,0.656,0.785,-999.0,-999.0,-999.0,30.49,s
100828,74.011,50.102,53.503,132.899,1.561,261.78,5.088,1.082,61.376,367.769,1.809,0.499,0.0,36.015,1.884,2.417,65.158,0.975,3.004,44.392,2.035,390.172,3,134.418,-3.168,-0.121,72.214,-1.606,-2.891,266.597,b
100829,104.428,4.096,74.055,9.817,-999.0,-999.0,-999.0,3.0,9.817,71.957,0.793,1.382,-999.0,40.13,-1.269,0.626,31.827,-1.836,-2.712,4.976,-3.039,192.486,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,s
100830,123.721,84.352,67.326,2.274,-999.0,-999.0,-999.0,3.112,2.274,73.404,2.529,-0.996,-999.0,20.802,-2.008,2.451,52.602,-2.384,-0.743,33.817,2.398,109.203,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,b
100831,103.49,34.22,61.777,133.696,0.13,361.518,1.496,1.52,57.371,498.491,0.691,1.413,0.0,53.436,1.135,-2.329,36.925,1.446,-0.841,67.018,-1.543,565.979,3,220.601,1.29,1.671,145.443,1.16,-1.394,408.13,b
100832,119.609,57.785,60.181,71.011,-999.0,-999.0,-999.0,2.281,20.106,119.927,2.021,1.384,-999.0,22.079,0.017,-1.98,44.628,0.75,2.143,42.358,-2.687,171.188,1,53.22,2.325,-0.134,-999.0,-999.0,-999.0,53.22,s
100833,99.524,1.136,61.06,151.976,1.953,405.105,0.308,1.221,91.977,612.03,0.611,1.06,0.979,61.052,2.407,0.299,37.277,1.264,-0.131,56.833,-0.106,667.371,3,235.221,0.147,-3.094,86.616,2.099,-1.094,513.701,b
100834,81.04,31.358,56.402,58.157,0.915,157.076,1.686,1.825,50.178,248.076,1.12,1.199,0.0,32.24,-0.008,2.498,36.119,0.678,-2.094,15.312,2.729,385.906,3,80.767,-0.919,-1.149,60.997,-1.834,1.911,179.716,b
100835,153.584,0.391,116.006,376.505,0.279,169.914,0.766,1.001,129.64,849.156,0.144,1.012,0.572,309.967,-1.347,1.627,44.595,-0.782,0.8,44.753,0.809,875.666,3,149.829,-0.747,-1.258,148.299,-1.026,-2.377,494.594,s
100836,88.543,26.945,56.139,115.695,0.783,189.628,0.23,1.455,33.536,297.442,0.676,0.828,0.002,44.372,1.656,-0.716,29.996,0.343,-1.344,46.644,-0.607,429.191,3,136.637,-1.011,2.436,55.242,-0.228,-0.568,223.074,b
100837,74.263,39.605,63.416,28.795,-999.0,-999.0,-999.0,2.171,28.795,66.064,1.558,-1.405,-999.0,25.829,2.063,-1.185,40.235,1.004,0.711,13.496,2.742,109.248,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,b
100838,82.653,17.293,54.531,98.189,-999.0,-999.0,-999.0,1.54,30.198,144.411,1.513,0.557,-999.0,28.235,0.231,-0.383,42.707,-0.948,0.608,43.284,1.013,202.083,1,73.469,0.219,-2.805,-999.0,-999.0,-999.0,73.469,b
100839,107.37,22.714,74.478,32.242,-999.0,-999.0,-999.0,2.711,1.058,101.407,1.057,1.414,-999.0,33.157,-1.875,2.802,35.063,-0.844,-0.973,10.921,-2.212,91.185,1,33.187,-0.08,0.961,-999.0,-999.0,-999.0,33.187,b
100840,96.414,88.421,59.79,141.175,-999.0,-999.0,-999.0,1.49,94.486,137.026,1.162,0.899,-999.0,40.088,-1.074,-1.066,46.595,-1.541,0.349,89.207,-1.162,360.637,1,50.344,-1.966,2.654,-999.0,-999.0,-999.0,50.344,b
100841,89.718,42.804,51.536,23.501,-999.0,-999.0,-999.0,2.717,23.501,52.619,1.559,1.356,-999.0,20.565,0.874,-1.05,32.054,1.36,2.559,17.742,-1.496,91.764,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-0.0,b
100842,78.237,6.812,51.979,38.8,-999.0,-999.0,-999.0,2.244,2.114,98.157,1.003,1.26,-999.0,28.775,-0.12,-0.432,28.864,-0.036,-2.674,17.016,-2.366,95.224,1,40.518,1.334,1.293,-999.0,-999.0,-999.0,40.518,b
100843,121.43,13.741,83.381,1.196,-999.0,-999.0,-999.0,3.017,1.196,79.323,0.562,-1.348,-999.0,50.79,-1.366,-0.87,28.534,-2.264,2.011,24.771,2.533,67.323,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,s
100844,119.072,26.638,84.496,13.312,-999.0,-999.0,-999.0,2.774,13.312,75.061,0.71,-1.278,-999.0,43.898,0.081,1.026,31.163,1.278,-2.755,28.286,-1.824,161.063,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,b
100845,-999.0,74.156,220.177,2.097,-999.0,-999.0,-999.0,4.195,2.097,64.636,1.189,-1.405,-999.0,29.522,1.629,-2.067,35.115,-2.21,-0.377,44.591,2.051,77.673,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,b
100846,96.323,33.777,66.324,27.804,-999.0,-999.0,-999.0,3.016,27.804,66.454,1.962,1.414,-999.0,22.435,-2.114,-1.578,44.019,-1.424,1.357,12.691,-0.235,93.294,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,s
100847,211.935,53.702,147.252,29.666,-999.0,-999.0,-999.0,3.015,21.924,192.49,0.747,-1.413,-999.0,85.324,-1.39,0.135,63.741,-1.338,-3.133,47.095,-2.109,235.464,1,43.425,-2.017,1.939,-999.0,-999.0,-999.0,43.425,b
100848,75.495,36.099,45.188,84.48,3.37,214.349,1.821,1.646,4.304,145.095,1.455,1.404,0.836,25.499,1.326,0.42,37.106,1.446,-1.222,42.095,-0.273,200.985,2,48.1,3.844,2.911,34.389,0.474,2.448,82.49,b
100849,-999.0,87.42,80.952,0.585,-999.0,-999.0,-999.0,2.652,0.585,76.933,2.118,-1.335,-999.0,24.67,-0.832,0.439,52.263,0.383,-1.919,38.732,1.702,96.829,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,b
100850,250.503,65.998,174.555,43.682,-999.0,-999.0,-999.0,3.695,4.052,123.572,0.77,-0.912,-999.0,47.215,-2.389,1.007,36.364,0.394,-1.423,29.965,1.667,220.874,1,39.993,-0.642,-2.298,-999.0,-999.0,-999.0,39.993,b
100851,91.979,30.861,61.356,24.709,-999.0,-999.0,-999.0,2.45,24.709,65.552,0.812,-1.259,-999.0,36.168,1.612,-1.018,29.384,1.577,1.432,38.026,2.392,183.034,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,b
100852,156.597,69.964,92.835,43.33,-999.0,-999.0,-999.0,2.813,1.641,123.039,1.573,1.147,-999.0,30.353,0.987,-0.742,47.755,2.424,1.677,30.794,-0.621,163.715,1,44.931,0.154,-2.923,-999.0,-999.0,-999.0,44.931,b
100853,218.068,88.66,163.989,181.668,0.119,52.206,-0.002,2.217,11.587,404.411,0.306,0.66,0.0,163.3,-1.019,-1.473,49.934,-0.637,2.627,45.386,-1.261,458.391,2,148.891,0.018,1.448,42.286,-0.1,1.912,191.178,b
100854,55.221,3.2,38.164,56.986,2.351,199.568,-0.643,1.446,49.362,215.154,1.533,1.145,0.004,23.049,-1.559,0.011,35.334,-1.889,-1.397,12.46,-1.245,325.158,3,60.11,2.035,2.173,52.651,-0.316,-1.396,156.771,b
100855,-999.0,81.201,97.459,1.397,-999.0,-999.0,-999.0,2.564,1.397,66.004,1.074,-1.414,-999.0,31.821,-0.324,1.86,34.183,1.893,-3.134,53.52,-0.632,74.631,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,b
100856,101.834,34.58,72.698,43.237,-999.0,-999.0,-999.0,2.526,43.237,77.063,0.589,1.215,-999.0,48.492,0.763,3.128,28.571,0.282,-0.675,12.631,-2.962,252.489,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,s
100857,-999.0,90.371,70.82,30.457,-999.0,-999.0,-999.0,1.902,30.457,89.55,2.352,-1.396,-999.0,26.713,-2.383,-0.152,62.838,-1.58,1.573,36.471,-2.242,85.065,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-0.0,s
100858,-999.0,114.851,77.656,4.776,-999.0,-999.0,-999.0,2.413,4.776,91.173,2.782,-1.242,-999.0,24.104,-0.933,-0.523,67.069,-1.499,1.822,50.006,-1.579,107.635,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,b
100859,116.386,8.225,88.634,89.713,-999.0,-999.0,-999.0,1.777,19.744,193.432,1.47,1.24,-999.0,44.886,2.404,3.081,65.981,1.681,-1.579,12.46,-1.867,302.789,1,82.565,1.785,0.779,-999.0,-999.0,-999.0,82.565,s
100860,96.278,66.776,88.282,1.669,-999.0,-999.0,-999.0,2.766,1.669,55.535,1.276,-1.408,-999.0,24.402,-0.936,-1.211,31.133,1.399,0.271,39.991,2.754,153.333,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,b
100861,121.302,30.114,84.656,22.533,5.696,1134.678,-7.988,2.808,26.199,212.248,0.789,-0.988,0.709,45.297,1.252,2.019,35.733,2.018,-1.563,6.345,1.584,290.941,2,68.417,-2.498,0.021,62.802,3.197,2.985,131.219,s
100862,-999.0,100.515,203.479,82.545,0.42,96.472,-0.02,3.885,64.74,157.169,1.001,-0.245,0.0,30.008,-2.008,1.251,30.037,1.858,1.629,110.14,-2.528,271.487,2,57.029,0.056,0.011,40.095,-0.363,-2.603,97.124,b
100863,97.873,11.689,68.251,74.272,0.806,105.83,1.294,2.433,42.274,255.27,2.645,0.334,0.132,22.342,0.531,0.884,59.096,0.633,-2.969,33.03,-2.703,345.27,3,84.357,1.61,0.756,58.296,0.804,-0.552,173.833,s
100864,35.093,78.334,32.045,10.165,-999.0,-999.0,-999.0,1.037,39.143,106.868,1.151,-1.397,-999.0,30.031,2.384,2.536,34.569,2.247,-2.719,46.444,-0.002,231.113,1,42.268,0.075,0.863,-999.0,-999.0,-999.0,42.268,b
100865,124.923,69.401,73.156,90.102,1.581,106.601,-0.625,1.988,0.899,190.461,1.819,1.068,0.918,28.843,0.875,-2.482,52.456,-0.246,2.16,45.906,-2.552,222.006,2,78.731,0.775,-0.338,30.432,-0.806,0.99,109.163,b
100866,183.019,71.301,101.925,36.842,-999.0,-999.0,-999.0,3.283,36.842,80.886,2.723,1.375,-999.0,21.725,0.057,-1.885,59.162,-1.747,1.654,26.452,-2.384,137.486,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,b
100867,110.621,84.204,103.522,2.362,-999.0,-999.0,-999.0,2.523,2.362,109.117,1.258,-1.401,-999.0,48.326,2.059,1.602,60.792,1.907,-0.917,35.164,3.077,135.729,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,b
100868,112.861,35.076,74.567,52.077,-999.0,-999.0,-999.0,2.574,3.87,126.271,1.293,1.412,-999.0,33.278,-0.633,-0.572,43.019,-0.137,1.953,27.383,0.881,154.22,1,49.974,-3.972,-2.233,-999.0,-999.0,-999.0,49.974,s
100869,122.324,62.688,97.597,20.039,-999.0,-999.0,-999.0,2.615,20.039,99.897,1.629,-1.41,-999.0,37.992,0.913,0.344,61.905,1.535,2.883,20.825,-1.277,140.167,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,b
100870,83.71,10.044,57.884,31.115,-999.0,-999.0,-999.0,2.684,2.359,90.653,1.691,1.366,-999.0,21.283,1.425,-1.515,35.981,0.607,1.041,9.417,0.488,156.802,1,33.389,0.966,-2.687,-999.0,-999.0,-999.0,33.389,b
100871,92.136,45.058,60.369,58.044,-999.0,-999.0,-999.0,2.103,23.754,103.309,1.275,1.331,-999.0,30.328,-0.533,-1.264,38.669,-0.924,2.953,26.122,-1.755,141.294,1,34.312,0.964,0.977,-999.0,-999.0,-999.0,34.312,b
100872,93.572,24.731,69.748,5.432,-999.0,-999.0,-999.0,2.969,5.432,60.013,0.94,-1.404,-999.0,30.93,-1.517,2.424,29.084,-0.33,-0.298,14.864,-1.572,139.863,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-0.0,s
100873,128.269,87.867,82.607,58.872,-999.0,-999.0,-999.0,2.327,21.005,121.257,1.424,-0.089,-999.0,30.591,1.783,2.736,43.57,0.282,0.958,49.01,-2.814,105.337,1,47.096,-0.129,-0.906,-999.0,-999.0,-999.0,47.096,b
100874,127.469,32.478,79.006,93.087,5.205,1024.629,-6.37,1.986,6.645,247.945,0.738,1.405,0.741,54.901,-2.089,0.534,40.496,-2.06,2.519,41.511,1.705,289.504,2,85.054,-3.236,-0.884,67.494,1.968,-2.834,152.547,s
100875,122.711,70.351,78.268,14.168,-999.0,-999.0,-999.0,3.017,44.598,125.832,2.609,-1.207,-999.0,21.423,1.482,0.049,55.9,0.43,2.877,22.186,-0.361,225.167,1,48.509,0.095,0.561,-999.0,-999.0,-999.0,48.509,s
100876,-999.0,94.734,54.781,23.797,-999.0,-999.0,-999.0,1.977,23.797,64.909,1.564,-1.388,-999.0,25.318,-1.503,-2.755,39.591,-0.894,-0.874,63.7,1.591,82.607,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,b
