EventId,DER_mass_MMC,DER_mass_transverse_met_lep,DER_mass_vis,DER_pt_h,DER_deltaeta_jet_jet,DER_mass_jet_jet,DER_prodeta_jet_jet,DER_deltar_tau_lep,DER_pt_tot,DER_sum_pt,DER_pt_ratio_lep_tau,DER_met_phi_centrality,DER_lep_eta_centrality,PRI_tau_pt,PRI_tau_eta,PRI_tau_phi,PRI_lep_pt,PRI_lep_eta,PRI_lep_phi,PRI_met,PRI_met_phi,PRI_met_sumet,PRI_jet_num,PRI_jet_leading_pt,PRI_jet_leading_eta,PRI_jet_leading_phi,PRI_jet_subleading_pt,PRI_jet_subleading_eta,PRI_jet_subleading_phi,PRI_jet_all_pt,Label
101718,102.513,70.224,67.617,57.73,-999.0,-999.0,-999.0,3.091,3.032,118.92,0.712,1.115,-999.0,37.5,0.76,-2.056,26.699,1.506,1.227,46.479,-2.076,125.63,1,54.722,0.367,0.997,-999.0,-999.0,-999.0,54.722,b
101719,91.406,40.838,63.963,40.71,-999.0,-999.0,-999.0,2.937,22.969,102.845,1.253,-1.388,-999.0,24.094,0.411,3.103,30.183,1.688,-0.535,45.64,0.631,158.987,1,48.568,1.169,2.962,-999.0,-999.0,-999.0,48.568,b
101720,107.75,20.351,64.597,184.926,4.188,701.879,-4.377,1.167,9.558,285.033,1.082,1.368,0.989,51.249,1.373,-2.029,55.465,0.31,-2.51,81.391,-2.206,405.593,2,105.49,2.182,0.755,72.829,-2.006,1.118,178.319,s
101721,113.889,53.014,94.55,2.91,-999.0,-999.0,-999.0,2.985,2.91,70.276,1.06,-1.413,-999.0,34.114,0.266,-0.784,36.163,-1.444,1.663,26.668,-2.575,68.999,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,b
101722,111.354,47.082,88.799,3.12,-999.0,-999.0,-999.0,2.612,3.12,85.235,0.817,-1.408,-999.0,46.916,-1.376,0.247,38.32,-0.491,-2.21,26.645,2.416,123.473,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,b
101723,95.935,56.731,75.603,17.64,-999.0,-999.0,-999.0,2.821,17.64,64.527,0.985,-1.369,-999.0,32.503,0.189,-2.405,32.024,-1.089,1.363,27.381,-1.196,95.325,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,b
101724,274.513,61.003,238.113,30.191,-999.0,-999.0,-999.0,4.413,30.191,54.998,1.614,-0.544,-999.0,21.039,2.34,-1.808,33.959,-2.057,-1.429,27.801,1.955,91.496,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,b
101725,91.484,74.651,76.349,23.401,-999.0,-999.0,-999.0,2.362,23.401,70.102,1.82,-1.065,-999.0,24.858,-0.008,1.294,45.244,1.482,3.126,30.827,-0.081,121.85,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-0.0,b
101726,-999.0,133.1,71.009,86.158,4.616,393.104,-5.2,2.776,29.496,172.527,1.893,-1.148,0.99,20.943,-0.911,1.547,39.642,0.583,-0.792,112.206,2.48,228.625,3,45.73,-1.953,-1.338,33.43,2.663,0.211,111.942,b
101727,115.757,13.398,86.919,8.767,-999.0,-999.0,-999.0,2.951,8.767,82.959,1.023,-1.413,-999.0,41.009,0.771,3.066,41.95,1.438,-0.343,2.562,1.062,124.904,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-0.0,s
101728,135.279,21.123,60.013,142.026,0.266,82.673,3.042,1.786,25.857,222.831,0.929,1.366,0.0,34.008,-1.447,1.624,31.584,-0.085,0.469,87.714,0.873,292.176,2,84.348,-1.882,-2.851,72.891,-1.616,-1.816,157.238,s
101729,111.34,62.461,78.533,50.075,2.598,277.062,-1.526,3.143,50.441,255.621,0.955,-1.414,0.255,37.272,1.132,2.815,35.611,1.921,-0.228,53.697,-1.819,322.362,3,75.828,1.701,1.264,66.734,-0.897,-1.204,182.738,b
101730,-999.0,73.51,37.369,2.837,-999.0,-999.0,-999.0,1.513,2.837,56.183,1.765,-1.358,-999.0,20.318,-2.031,-2.566,35.865,-2.323,2.233,39.929,-0.428,75.307,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,b
101731,-999.0,109.494,23.646,31.814,4.211,402.606,-3.996,0.714,10.215,163.754,1.569,-0.394,0.936,26.049,0.533,-1.201,40.873,-0.119,-0.909,75.268,2.555,307.764,2,50.02,1.445,-1.003,46.812,-2.766,1.545,96.831,b
101732,-999.0,76.027,91.492,3.878,-999.0,-999.0,-999.0,2.597,3.878,68.958,1.177,-1.399,-999.0,31.671,-1.406,-1.361,37.288,0.461,0.445,44.175,2.871,127.518,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-0.0,b
101733,122.444,18.639,84.851,46.452,-999.0,-999.0,-999.0,2.525,3.43,127.381,0.957,1.397,-999.0,40.633,-0.925,-0.075,38.895,-1.986,-2.367,14.344,-1.556,184.36,1,47.853,-2.013,1.787,-999.0,-999.0,-999.0,47.853,s
101734,67.158,14.598,40.874,215.965,2.27,362.222,-1.096,0.82,49.44,432.696,3.375,1.213,0.847,27.776,-0.68,-1.77,93.755,-0.902,-0.981,100.953,-1.131,565.364,3,181.245,-1.574,1.617,86.384,0.696,2.361,311.166,b
101735,112.981,36.329,70.763,101.547,2.986,322.471,-1.942,2.062,2.026,215.303,0.675,1.244,0.468,40.147,0.826,-0.811,27.105,-0.764,0.501,48.439,-0.549,215.801,2,92.435,2.029,2.166,55.616,-0.957,-2.411,148.051,s
101736,160.132,63.817,84.833,28.127,-999.0,-999.0,-999.0,3.299,28.127,83.472,2.782,-1.414,-999.0,22.069,0.2,-2.056,61.403,1.289,1.058,19.103,-2.828,176.079,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,b
101737,-999.0,90.632,171.302,2.279,-999.0,-999.0,-999.0,3.693,2.279,62.635,1.861,-1.341,-999.0,21.893,-1.753,-1.603,40.742,1.766,-0.482,52.005,2.306,52.503,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,b
101738,-999.0,57.274,95.005,31.823,-999.0,-999.0,-999.0,2.621,31.823,79.663,1.015,-1.305,-999.0,39.543,-2.133,2.048,40.121,-0.669,-2.061,50.222,-0.678,121.568,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,b
101739,125.737,15.49,91.119,1.177,-999.0,-999.0,-999.0,3.067,1.177,90.615,0.944,-1.414,-999.0,46.616,-0.21,-2.48,43.998,0.023,0.578,4.009,1.823,112.384,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,s
101740,-999.0,167.126,60.814,57.445,2.14,184.661,-0.506,1.596,30.461,200.486,2.166,-1.369,0.02,26.78,0.406,2.868,58.008,1.322,1.561,126.907,-1.123,242.672,2,64.944,0.271,1.747,50.754,-1.87,-2.063,115.698,b
101741,-999.0,82.469,63.213,2.979,-999.0,-999.0,-999.0,2.51,2.979,68.17,2.306,-1.332,-999.0,20.619,0.13,-2.406,47.55,0.893,-0.015,37.715,2.667,104.015,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,b
101742,115.541,23.29,86.855,13.922,-999.0,-999.0,-999.0,3.026,13.922,81.293,0.921,-1.404,-999.0,42.315,-0.47,-2.818,38.978,-1.238,0.538,21.468,-0.29,199.923,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-0.0,s
101743,317.896,58.829,226.575,132.357,2.123,200.038,-1.09,2.711,30.437,442.434,0.418,1.413,0.134,176.698,-0.938,-2.856,73.78,-1.313,-0.171,25.16,-1.674,556.716,3,99.607,-0.871,0.711,60.621,1.252,1.029,191.956,b
101744,158.854,35.753,109.365,35.315,1.967,101.242,-0.859,3.766,27.636,128.346,1.502,-1.356,0.155,20.967,-1.786,-2.927,31.499,1.013,0.836,35.173,-0.298,257.503,2,45.091,-1.313,2.36,30.789,0.654,-2.379,75.88,b
101745,68.118,55.104,54.556,1.228,-999.0,-999.0,-999.0,2.439,1.228,57.678,1.599,-1.385,-999.0,22.19,1.762,0.841,35.488,1.185,-1.529,24.347,2.324,59.797,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,b
101746,-999.0,91.27,26.416,6.192,-999.0,-999.0,-999.0,0.865,6.192,62.537,1.557,-1.291,-999.0,24.46,0.731,-2.967,38.077,0.136,2.688,55.091,-0.284,155.322,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,b
101747,126.24,37.865,49.393,195.548,-999.0,-999.0,-999.0,1.218,13.095,269.306,0.767,1.412,-999.0,49.153,1.035,-0.083,37.698,1.207,-1.289,124.116,-0.728,513.859,1,182.455,0.77,2.461,-999.0,-999.0,-999.0,182.455,s
101748,96.643,9.615,66.822,29.311,-999.0,-999.0,-999.0,2.622,29.311,69.12,0.61,1.371,-999.0,42.935,-0.965,-2.028,26.185,-0.432,1.688,11.038,2.261,87.541,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-0.0,b
101749,-999.0,75.061,63.323,38.241,-999.0,-999.0,-999.0,2.074,16.742,91.388,1.798,-1.109,-999.0,21.843,-1.193,2.692,39.272,0.413,1.38,52.775,-0.558,156.302,1,30.272,-2.729,-2.152,-999.0,-999.0,-999.0,30.272,b
101750,-999.0,82.865,46.398,2.582,-999.0,-999.0,-999.0,1.426,2.582,60.9,0.98,-1.402,-999.0,30.763,0.574,0.814,30.138,1.919,1.29,57.57,-2.058,51.447,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,b
101751,157.462,47.819,109.343,34.173,-999.0,-999.0,-999.0,2.792,34.173,112.018,1.371,1.409,-999.0,47.245,-1.829,2.92,64.773,-1.653,-0.577,13.899,-2.421,164.924,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,s
101752,76.408,31.687,55.543,30.633,-999.0,-999.0,-999.0,1.94,28.448,101.444,1.019,-1.372,-999.0,33.143,-2.47,-2.605,33.78,-2.222,-0.68,8.188,1.844,265.889,1,34.522,-2.076,2.322,-999.0,-999.0,-999.0,34.522,b
101753,71.015,43.27,55.758,1.678,-999.0,-999.0,-999.0,2.633,1.678,56.934,1.348,-1.392,-999.0,24.246,-0.068,-0.923,32.688,0.39,1.67,16.422,-2.203,60.279,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,b
101754,100.46,31.382,75.638,41.782,-999.0,-999.0,-999.0,2.382,53.064,180.87,2.114,-1.369,-999.0,27.845,0.283,2.322,58.859,0.053,-0.049,10.213,-1.438,279.659,1,94.167,-0.53,-3.1,-999.0,-999.0,-999.0,94.167,b
101755,23.404,61.456,22.102,6.856,-999.0,-999.0,-999.0,0.948,6.856,48.004,1.249,-1.412,-999.0,21.346,-1.656,-2.894,26.658,-2.014,2.512,37.388,-0.167,142.74,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-0.0,b
101756,163.488,85.154,117.338,25.221,-999.0,-999.0,-999.0,3.789,25.221,68.838,2.247,1.335,-999.0,21.204,-1.217,1.616,47.634,1.234,-1.778,40.272,1.837,145.025,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,b
101757,69.345,64.516,49.424,34.715,-999.0,-999.0,-999.0,2.341,1.822,87.098,1.394,0.039,-999.0,22.401,1.018,-2.034,31.218,1.385,1.937,34.899,-1.632,94.969,1,33.479,-0.689,0.874,-999.0,-999.0,-999.0,33.479,b
101758,127.771,0.472,87.601,161.398,-999.0,-999.0,-999.0,1.517,24.801,264.341,1.828,0.991,-999.0,41.876,0.126,0.435,76.536,-1.042,1.403,57.48,1.41,355.459,1,145.929,-1.066,-1.825,-999.0,-999.0,-999.0,145.929,s
101759,95.108,2.211,63.04,44.122,-999.0,-999.0,-999.0,2.696,21.668,87.095,1.388,1.094,-999.0,21.141,1.264,-0.771,29.335,-0.371,-2.915,21.724,-2.827,142.317,1,36.619,0.884,0.177,-999.0,-999.0,-999.0,36.619,b
101760,207.712,42.286,172.6,26.305,-999.0,-999.0,-999.0,3.849,26.305,64.886,1.005,-1.261,-999.0,32.357,-2.389,-2.983,32.53,0.925,-1.027,14.13,1.782,117.145,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,b
101761,72.505,36.175,50.839,18.35,0.946,71.813,0.712,3.014,18.458,115.26,1.056,-1.414,0.85,24.731,-1.023,3.088,26.105,-1.158,-0.184,21.745,1.54,213.022,2,34.006,-1.441,-1.914,30.418,-0.494,1.513,64.424,b
101762,97.064,27.082,71.023,31.144,-999.0,-999.0,-999.0,2.668,31.144,71.254,0.605,-0.014,-999.0,44.381,2.058,-1.208,26.873,1.333,2.507,6.963,-0.919,244.701,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,s
101763,86.637,33.698,67.92,5.192,-999.0,-999.0,-999.0,2.742,5.192,64.538,0.948,-1.413,-999.0,33.137,0.368,2.056,31.401,-0.446,-0.563,12.988,-2.537,130.189,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-0.0,s
101764,107.66,31.762,60.242,94.902,0.282,30.982,0.606,1.914,11.743,241.845,0.544,1.413,0.0,49.924,-0.317,-2.764,27.153,-0.226,-0.853,49.175,-1.752,313.951,3,61.664,-0.65,1.254,40.801,-0.932,0.749,164.768,s
101765,-999.0,97.619,35.133,11.636,-999.0,-999.0,-999.0,1.151,11.636,67.744,2.089,-1.184,-999.0,21.934,1.777,-1.537,45.81,2.222,-0.476,52.36,2.501,121.766,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-0.0,b
101766,82.337,0.415,53.001,38.378,-999.0,-999.0,-999.0,2.485,14.304,106.468,1.044,1.024,-999.0,27.378,-0.021,-2.262,28.582,-0.064,0.223,27.456,0.208,188.864,1,50.508,-0.602,3.074,-999.0,-999.0,-999.0,50.508,b
101767,34.988,53.333,25.401,112.658,2.916,248.248,-1.304,0.693,29.203,210.554,3.226,0.126,0.351,20.723,0.533,-1.193,66.858,0.586,-0.502,47.909,0.479,324.956,2,82.362,0.552,2.694,40.612,-2.364,-2.182,122.974,b
101768,234.825,75.352,117.994,45.156,3.377,230.373,2.683,4.33,20.189,133.306,1.309,-1.406,0.654,21.357,1.805,-1.007,27.963,-1.252,2.058,51.999,-1.393,235.99,2,52.061,-0.664,2.049,31.924,-4.041,-0.679,83.986,b
101769,117.29,40.993,89.999,2.896,-999.0,-999.0,-999.0,2.595,2.896,93.626,0.752,-1.398,-999.0,53.427,0.259,2.676,40.199,0.538,-1.028,26.11,0.342,105.384,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,b
101770,140.108,0.871,97.586,109.435,-999.0,-999.0,-999.0,1.929,5.161,208.504,0.827,0.974,-999.0,52.686,-1.197,-0.61,43.559,0.375,0.508,32.381,0.531,264.576,1,112.26,-1.764,-3.035,-999.0,-999.0,-999.0,112.26,s
101771,106.792,12.384,76.442,48.01,-999.0,-999.0,-999.0,2.333,47.782,158.247,0.426,-1.41,-999.0,62.34,0.162,-2.271,26.567,-0.296,1.724,1.847,-0.445,270.423,1,69.341,0.675,-0.278,-999.0,-999.0,-999.0,69.341,s
101772,98.15,52.956,76.735,38.413,0.651,81.981,1.291,2.158,6.315,172.055,1.852,-1.391,0.0,30.52,0.167,-2.93,56.523,0.859,-0.885,19.75,0.944,278.409,2,44.903,-1.508,2.875,40.11,-0.856,0.66,85.013,b
101773,106.738,2.658,55.906,74.413,-999.0,-999.0,-999.0,2.334,51.872,96.703,1.03,1.074,-999.0,28.159,1.002,2.818,29.012,0.217,0.62,57.15,0.686,214.468,1,39.532,1.87,-2.88,-999.0,-999.0,-999.0,39.532,b
101774,159.283,9.731,58.291,272.343,0.732,239.965,0.084,1.645,2.122,413.932,1.413,0.892,0.195,30.117,-0.159,-2.756,42.561,0.935,-1.528,220.71,-1.427,488.232,2,256.312,0.101,1.91,84.943,0.833,0.342,341.254,b
101775,84.834,52.402,58.607,9.768,-999.0,-999.0,-999.0,3.001,9.768,59.493,1.675,1.325,-999.0,22.239,-1.961,1.579,37.254,-2.368,-1.395,18.865,1.441,120.577,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-0.0,b
101776,191.728,57.074,137.102,1.102,-999.0,-999.0,-999.0,3.19,1.102,131.089,1.198,-1.413,-999.0,59.65,0.783,-2.138,71.439,0.153,1.018,11.475,-1.96,99.98,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-0.0,b
101777,-999.0,77.377,13.31,22.299,-999.0,-999.0,-999.0,0.532,22.299,49.865,1.116,-0.609,-999.0,23.565,-1.325,-0.892,26.3,-0.912,-0.557,60.758,2.076,80.031,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,b
101778,86.268,27.395,63.206,18.033,-999.0,-999.0,-999.0,2.446,19.362,102.675,1.251,-1.404,-999.0,29.991,-0.487,2.469,37.514,-0.625,0.027,6.159,-2.218,164.256,1,35.17,0.05,-1.821,-999.0,-999.0,-999.0,35.17,b
101779,102.51,37.419,69.579,34.018,-999.0,-999.0,-999.0,2.771,8.298,92.18,1.039,1.338,-999.0,29.097,0.283,-1.849,30.225,-1.026,0.594,16.616,-1.381,185.749,1,32.857,0.782,2.453,-999.0,-999.0,-999.0,32.857,b
101780,116.395,17.057,91.847,23.004,-999.0,-999.0,-999.0,3.009,23.004,85.664,1.078,-1.369,-999.0,41.234,0.53,1.856,44.431,-0.261,-1.524,21.846,-0.969,114.026,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,s
101781,90.103,6.164,58.599,36.849,-999.0,-999.0,-999.0,2.712,5.484,85.018,1.231,0.496,-999.0,22.535,-0.225,1.122,27.741,-1.562,-1.238,24.371,-1.476,167.093,1,34.743,0.266,2.324,-999.0,-999.0,-999.0,34.743,b
101782,92.802,13.683,55.367,49.74,-999.0,-999.0,-999.0,2.942,13.243,94.892,1.288,1.372,-999.0,22.765,1.195,-0.648,29.323,0.389,2.182,39.845,1.779,233.955,1,42.803,-0.583,-1.187,-999.0,-999.0,-999.0,42.803,b
101783,81.335,60.959,49.802,118.243,-999.0,-999.0,-999.0,1.234,35.756,174.864,1.368,0.994,-999.0,36.743,-0.108,-1.787,50.276,-0.196,-3.018,54.973,-1.781,286.049,1,87.845,1.216,0.76,-999.0,-999.0,-999.0,87.845,b
101784,139.509,35.319,111.052,21.796,-999.0,-999.0,-999.0,3.082,21.796,98.318,1.565,-1.414,-999.0,38.328,0.961,-0.192,59.99,2.098,-3.057,9.015,1.502,205.66,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,b
101785,34.945,43.073,28.857,31.695,-999.0,-999.0,-999.0,1.24,31.695,48.508,1.309,-0.659,-999.0,21.009,-0.497,0.434,27.498,0.109,1.515,17.278,-1.317,144.477,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,b
101786,91.186,23.389,68.449,2.034,-999.0,-999.0,-999.0,2.882,2.034,64.543,0.785,-1.408,-999.0,36.166,2.124,-1.164,28.377,1.307,1.599,13.0,2.909,60.883,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-0.0,b
101787,144.3,91.383,81.132,32.133,4.683,526.556,-4.929,2.644,11.358,186.711,1.779,0.548,0.999,30.561,0.316,0.001,54.364,0.81,2.598,39.89,-0.155,186.926,2,58.981,-1.598,-2.844,42.804,3.085,-0.307,101.785,s
101788,-999.0,86.26,39.996,61.899,-999.0,-999.0,-999.0,0.99,23.431,133.541,0.488,-0.663,-999.0,58.795,-1.999,-0.054,28.682,-1.465,0.78,66.134,-2.083,315.564,1,46.065,-1.068,2.101,-999.0,-999.0,-999.0,46.065,b
101789,96.719,127.125,90.658,83.201,-999.0,-999.0,-999.0,1.385,20.033,232.87,1.96,-0.922,-999.0,45.417,-0.478,2.092,89.013,-1.613,2.886,45.425,-0.199,202.52,1,98.44,-0.033,-0.545,-999.0,-999.0,-999.0,98.44,b
101790,-999.0,58.843,99.22,25.007,-999.0,-999.0,-999.0,3.293,25.007,62.219,1.111,-1.413,-999.0,29.47,-1.919,-1.277,32.749,0.218,1.229,43.516,3.017,92.934,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,b
101791,39.409,41.55,30.074,66.01,-999.0,-999.0,-999.0,0.878,13.97,125.675,1.93,-0.103,-999.0,25.083,1.56,-0.952,48.414,1.155,-0.173,11.611,-2.309,217.965,1,52.177,-0.63,2.574,-999.0,-999.0,-999.0,52.177,b
101792,103.673,51.36,77.277,2.177,-999.0,-999.0,-999.0,3.01,2.177,75.736,1.498,-1.375,-999.0,30.323,-2.309,1.099,45.412,-1.709,-2.235,14.819,0.622,88.431,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,b
101793,-999.0,82.859,85.003,13.314,-999.0,-999.0,-999.0,2.429,13.314,57.26,1.302,-1.19,-999.0,24.879,2.307,-1.084,32.381,-0.046,-0.48,56.452,2.162,142.316,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,b
101794,120.566,66.925,85.209,3.496,-999.0,-999.0,-999.0,3.127,3.496,80.898,1.598,-1.369,-999.0,31.142,-0.564,0.859,49.756,0.249,-2.161,22.667,1.15,111.87,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-0.0,b
101795,73.984,69.931,60.571,39.314,0.018,71.619,0.313,1.601,2.096,167.157,1.711,-1.376,0.0,31.898,0.02,-3.108,54.588,-0.331,1.614,24.176,-0.979,222.554,2,47.241,0.569,-1.843,33.43,0.551,0.348,80.671,b
101796,88.004,5.51,50.305,115.91,0.578,60.556,0.834,1.502,1.664,191.063,1.244,1.154,0.001,29.187,1.394,0.273,36.313,0.191,1.172,57.949,1.052,196.358,2,82.295,1.247,-2.505,43.267,0.669,-1.72,125.563,b
101797,187.73,120.317,98.475,28.071,-999.0,-999.0,-999.0,2.832,28.071,117.666,3.337,-0.402,-999.0,27.13,-0.938,2.232,90.536,-1.154,-1.228,40.098,2.025,175.294,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,b
101798,55.486,50.116,38.389,84.899,0.836,72.662,-0.074,1.313,57.483,260.78,1.484,-0.085,0.974,25.044,-0.191,2.309,37.155,0.385,1.128,64.976,0.058,387.755,3,86.631,-0.1,-2.581,59.198,0.736,-2.134,198.582,b
101799,99.103,5.501,50.502,146.01,-999.0,-999.0,-999.0,1.449,37.668,205.153,1.395,1.162,-999.0,28.004,-0.959,2.564,39.066,0.333,1.907,82.989,2.003,306.927,1,138.083,1.395,-0.802,-999.0,-999.0,-999.0,138.083,s
101800,-999.0,69.532,60.529,0.937,-999.0,-999.0,-999.0,2.048,0.937,70.577,1.231,-1.409,-999.0,31.641,0.563,1.069,38.936,0.258,-0.956,37.801,3.058,49.469,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,b
101801,103.536,48.612,76.661,301.407,0.19,138.917,0.894,0.827,65.387,911.698,0.203,0.417,0.91,204.539,0.329,-2.409,41.437,0.98,-2.919,67.186,-1.962,987.784,3,194.919,0.856,1.252,166.447,1.045,0.548,665.722,s
101802,102.689,50.888,64.828,42.848,3.114,231.952,1.235,2.865,3.255,162.056,0.737,1.394,0.962,37.317,2.04,-0.376,27.491,1.607,3.074,28.943,-0.96,258.369,2,62.684,3.47,1.635,34.565,0.356,-2.115,97.249,s
101803,-999.0,84.901,102.652,2.724,-999.0,-999.0,-999.0,2.581,2.724,106.96,1.339,-1.403,-999.0,45.735,-1.559,3.018,61.225,-1.265,-0.701,35.945,1.561,124.287,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,s
101804,61.593,41.321,39.085,163.45,3.321,577.243,-2.707,0.919,20.959,353.869,3.089,1.384,0.986,25.043,0.037,2.364,77.349,0.023,-3.0,71.307,2.72,509.356,3,111.424,1.882,0.331,109.465,-1.438,-1.008,251.477,b
101805,184.959,63.88,136.151,126.657,2.131,312.408,0.046,2.794,38.651,321.195,3.764,-0.129,0.521,21.746,-0.394,2.772,81.842,1.948,1.248,65.224,0.343,393.679,2,147.76,0.022,-2.911,69.847,2.153,-0.913,217.607,b
101806,255.742,61.183,197.99,2.709,-999.0,-999.0,-999.0,4.471,2.709,64.523,1.633,-1.361,-999.0,24.503,1.378,3.059,40.02,-2.266,-0.633,24.984,1.997,116.306,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-0.0,b
101807,77.617,36.913,55.327,71.982,0.344,53.729,0.801,1.678,13.772,205.376,1.428,0.339,0.267,25.674,2.218,-2.893,36.657,0.714,2.645,22.945,-2.258,276.683,3,39.438,1.083,0.678,39.314,0.739,-0.719,143.045,s
101808,126.687,89.464,86.451,40.863,-999.0,-999.0,-999.0,2.366,40.863,90.324,1.358,-0.495,-999.0,38.301,1.708,-2.604,52.023,2.376,1.409,39.138,-1.996,101.54,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-0.0,b
101809,89.959,44.604,67.547,18.799,-999.0,-999.0,-999.0,2.657,18.799,66.359,1.263,-1.406,-999.0,29.329,1.832,-1.268,37.03,1.12,1.291,28.513,2.804,161.515,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,b
101810,110.757,35.559,85.822,81.922,-999.0,-999.0,-999.0,1.842,31.32,139.161,0.453,-0.018,-999.0,60.37,-0.326,1.623,27.331,-2.167,1.567,16.587,-0.409,231.549,1,51.461,-2.302,-1.832,-999.0,-999.0,-999.0,51.461,b
101811,173.82,72.243,123.511,164.0,3.028,574.41,-1.633,2.169,54.107,502.665,0.272,1.065,0.983,133.734,-0.899,2.938,36.4,-1.01,-1.179,47.421,2.996,552.605,3,181.557,0.702,0.183,85.804,-2.326,-1.591,332.531,b
101812,151.683,7.938,86.598,140.689,-999.0,-999.0,-999.0,1.905,46.16,194.112,0.971,0.767,-999.0,41.03,-0.038,1.962,39.844,-1.835,2.592,67.804,2.745,292.843,1,113.237,-1.638,-0.353,-999.0,-999.0,-999.0,113.237,b
101813,153.443,67.017,95.663,6.726,-999.0,-999.0,-999.0,3.595,6.726,68.265,1.829,-1.404,-999.0,24.13,0.394,1.63,44.135,2.256,-1.445,25.802,1.934,113.522,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-0.0,b
101814,62.896,38.676,44.244,48.52,-999.0,-999.0,-999.0,1.816,32.261,128.994,1.368,1.058,-999.0,23.909,-1.881,0.179,32.703,-1.707,1.987,19.431,0.238,260.454,1,72.382,1.95,-2.585,-999.0,-999.0,-999.0,72.382,b
101815,117.351,7.864,78.926,102.245,0.047,64.011,1.543,1.976,26.222,315.751,1.751,1.138,0.0,35.341,-0.825,-2.99,61.89,-1.154,1.344,45.907,1.492,297.969,3,58.12,-1.266,-1.842,41.625,-1.219,-0.47,218.52,b
101816,114.828,38.518,87.551,46.069,-999.0,-999.0,-999.0,2.78,46.069,91.377,2.156,-1.392,-999.0,28.954,1.097,-0.228,62.423,1.738,2.477,21.257,-2.692,194.927,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-0.0,s
101817,-999.0,182.434,253.712,52.924,1.301,62.613,0.161,2.774,35.55,271.507,1.699,-1.091,0.0,54.941,-0.759,0.304,93.352,1.858,1.227,89.248,-1.987,208.319,3,52.975,-1.415,-2.54,35.204,-0.114,-2.703,123.215,b
101818,81.308,20.613,60.67,2.887,-999.0,-999.0,-999.0,2.832,2.887,60.344,0.877,-1.413,-999.0,32.148,-0.837,3.03,28.195,-1.251,0.229,8.242,-1.256,123.426,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-0.0,s
