EventId,DER_mass_MMC,DER_mass_transverse_met_lep,DER_mass_vis,DER_pt_h,DER_deltaeta_jet_jet,DER_mass_jet_jet,DER_prodeta_jet_jet,DER_deltar_tau_lep,DER_pt_tot,DER_sum_pt,DER_pt_ratio_lep_tau,DER_met_phi_centrality,DER_lep_eta_centrality,PRI_tau_pt,PRI_tau_eta,PRI_tau_phi,PRI_lep_pt,PRI_lep_eta,PRI_lep_phi,PRI_met,PRI_met_phi,PRI_met_sumet,PRI_jet_num,PRI_jet_leading_pt,PRI_jet_leading_eta,PRI_jet_leading_phi,PRI_jet_subleading_pt,PRI_jet_subleading_eta,PRI_jet_subleading_phi,PRI_jet_all_pt,Label
102127,298.986,119.028,167.127,30.779,-999.0,-999.0,-999.0,3.564,30.779,102.608,2.964,-0.029,-999.0,25.883,1.82,-2.077,76.725,-0.694,1.68,47.225,-1.763,115.82,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,b
102128,117.283,2.628,92.257,19.136,-999.0,-999.0,-999.0,3.73,19.136,57.912,0.965,-1.363,-999.0,29.471,-0.297,-1.793,28.441,1.786,1.397,20.237,1.287,151.426,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-0.0,s
102129,83.002,13.761,58.308,35.508,2.529,150.488,-1.408,2.667,0.973,144.623,1.814,1.384,0.964,22.098,0.419,3.127,40.085,0.68,-0.502,12.59,-1.125,138.689,2,50.867,-0.828,2.805,31.573,1.701,0.439,82.44,s
102130,207.945,10.903,147.596,25.797,-999.0,-999.0,-999.0,3.852,25.797,76.335,1.13,1.384,-999.0,35.837,-0.163,-2.86,40.498,2.403,0.014,15.673,-0.422,132.276,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-0.0,b
102131,131.186,31.388,88.875,162.16,1.588,170.61,0.875,1.934,17.707,342.28,3.299,1.289,0.992,28.863,-0.605,-0.796,95.21,-1.157,1.058,70.83,0.674,464.357,3,141.931,-0.433,-2.257,42.58,-2.021,2.65,218.207,b
102132,514.797,84.643,407.146,15.491,1.719,169.468,0.657,4.918,45.883,268.426,1.907,-1.329,0.0,36.001,2.261,-1.367,68.641,-1.919,2.324,27.086,-0.432,271.491,3,65.276,0.322,0.458,59.207,2.041,2.952,163.783,b
102133,94.701,11.351,67.184,30.755,-999.0,-999.0,-999.0,2.51,25.23,112.5,1.101,-0.254,-999.0,29.431,1.857,-0.718,32.409,0.693,-2.942,13.524,2.793,116.204,1,50.66,1.856,0.364,-999.0,-999.0,-999.0,50.66,b
102134,293.331,14.029,220.283,61.165,-999.0,-999.0,-999.0,3.546,26.628,176.773,1.578,1.341,-999.0,52.461,-0.609,0.647,82.799,1.611,-2.87,22.339,3.085,162.274,1,41.514,-1.124,-0.534,-999.0,-999.0,-999.0,41.514,b
102135,110.415,61.025,66.998,76.211,0.048,76.889,1.194,2.23,26.97,198.221,0.676,1.198,0.0,45.172,-1.765,-2.016,30.518,-1.981,0.203,42.799,-1.807,349.189,2,62.22,-1.117,2.422,60.311,-1.069,1.107,122.531,s
102136,103.673,14.846,71.642,7.852,-999.0,-999.0,-999.0,3.133,37.243,112.103,0.765,-1.414,-999.0,40.862,1.157,-0.415,31.26,1.029,2.738,9.212,1.832,213.314,1,39.982,0.329,2.666,-999.0,-999.0,-999.0,39.982,b
102137,79.321,26.016,48.518,40.583,0.868,89.12,8.393,2.841,38.172,130.656,1.32,-1.387,0.148,21.291,-2.176,1.397,28.105,-2.33,-2.05,38.593,-1.238,149.985,2,41.405,-3.363,1.728,39.856,-2.495,-1.119,81.26,b
102138,137.934,62.165,134.366,38.758,-999.0,-999.0,-999.0,2.816,0.593,136.974,0.38,-1.414,-999.0,71.406,0.355,-1.16,27.157,-1.814,-2.955,43.857,1.086,117.921,1,38.411,-0.703,2.171,-999.0,-999.0,-999.0,38.411,b
102139,157.463,95.634,87.077,8.901,-999.0,-999.0,-999.0,3.15,8.901,81.037,2.794,-0.599,-999.0,21.362,0.647,-3.105,59.675,1.97,-0.247,38.37,2.969,227.271,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,b
102140,134.611,41.579,84.3,231.292,3.256,619.988,-2.648,1.127,0.763,433.812,0.499,1.402,0.998,110.405,0.241,2.294,55.134,-0.119,-2.922,86.42,2.75,459.754,2,186.865,1.576,-0.131,81.407,-1.681,-1.306,268.272,s
102141,131.487,25.884,95.57,88.307,2.268,210.95,-1.017,2.171,4.261,245.158,1.797,1.358,0.905,40.109,0.053,1.182,72.08,-0.162,-2.941,28.391,2.762,309.105,2,67.354,-1.653,-1.261,65.616,0.615,0.422,132.97,s
102142,81.106,74.679,68.837,47.0,-999.0,-999.0,-999.0,1.81,7.08,115.495,2.363,-0.316,-999.0,21.682,-0.543,0.111,51.226,-2.347,0.254,28.19,3.022,204.88,1,42.586,-2.782,-2.61,-999.0,-999.0,-999.0,42.586,b
102143,76.427,12.537,44.669,67.938,2.946,223.104,1.322,2.046,23.07,164.539,1.419,1.274,0.836,21.907,-1.096,2.588,31.084,-1.245,0.547,40.409,0.903,186.933,2,80.81,-0.396,-1.386,30.736,-3.342,2.979,111.547,b
102144,88.919,14.158,61.586,174.334,1.007,98.955,0.164,0.959,50.606,368.663,0.549,0.507,0.714,84.52,-1.222,2.998,46.415,-0.354,-2.877,51.503,-2.586,432.385,3,122.093,-1.15,0.515,63.064,-0.143,0.279,237.728,b
102145,105.252,13.682,57.397,39.145,-999.0,-999.0,-999.0,2.959,20.552,89.602,0.857,-1.341,-999.0,30.603,-0.06,0.375,26.24,0.314,-2.972,44.775,-2.571,213.875,1,32.759,0.903,1.013,-999.0,-999.0,-999.0,32.759,b
102146,66.412,52.46,47.295,75.363,2.345,213.37,-0.835,1.467,20.86,209.092,2.383,0.809,0.436,22.371,2.306,3.006,53.301,1.803,1.628,26.195,-3.098,281.777,2,89.314,-0.438,-1.071,44.105,1.908,0.975,133.42,b
102147,82.018,11.127,44.839,136.167,1.546,233.022,-0.421,1.08,92.312,361.819,0.524,0.738,0.596,59.965,-0.345,-1.062,31.423,-0.136,-2.122,72.679,-2.355,494.099,3,128.908,1.193,-0.023,72.919,-0.353,1.916,270.432,b
102148,158.439,18.856,89.202,145.827,1.227,161.164,-0.325,2.364,31.523,407.308,2.616,0.702,0.907,20.755,-1.616,2.191,54.298,0.418,-2.886,87.323,-2.612,589.436,3,111.217,-0.387,0.991,72.575,0.84,-0.311,332.255,s
102149,74.93,15.562,51.463,66.938,-999.0,-999.0,-999.0,1.537,15.275,153.058,0.824,0.409,-999.0,40.092,-1.319,0.544,33.048,-1.748,-0.933,28.547,-1.445,271.013,1,79.918,-0.606,2.496,-999.0,-999.0,-999.0,79.918,b
102150,97.274,16.734,55.747,103.371,-999.0,-999.0,-999.0,1.592,5.607,178.909,0.823,1.316,-999.0,42.228,1.998,0.346,34.759,1.552,-1.183,50.261,-0.779,259.459,1,101.922,1.84,2.654,-999.0,-999.0,-999.0,101.922,b
102151,127.858,2.788,44.839,249.091,0.405,94.184,0.6,1.044,23.651,358.879,0.429,1.045,0.01,68.553,0.484,-2.791,29.397,0.366,-1.754,176.11,-1.792,375.95,2,157.964,1.003,0.809,102.965,0.599,1.364,260.929,s
102152,97.271,60.009,79.229,56.127,-999.0,-999.0,-999.0,1.906,25.257,116.992,1.153,-0.598,-999.0,38.403,0.754,2.19,44.279,2.115,-2.759,21.038,0.751,157.666,1,34.309,3.463,-0.836,-999.0,-999.0,-999.0,34.309,b
102153,133.84,23.597,92.763,14.513,-999.0,-999.0,-999.0,3.085,14.513,93.534,0.601,-1.413,-999.0,58.422,0.465,3.042,35.112,0.91,-0.011,23.671,-0.854,160.58,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-0.0,s
102154,44.969,50.244,34.997,61.767,-999.0,-999.0,-999.0,0.937,3.293,141.714,1.763,-0.876,-999.0,27.832,1.719,-3.015,49.07,0.973,2.701,12.877,-0.511,217.296,1,64.812,1.42,-0.201,-999.0,-999.0,-999.0,64.812,b
102155,-999.0,119.837,47.994,11.731,-999.0,-999.0,-999.0,1.315,11.731,82.014,2.534,-1.282,-999.0,23.21,1.011,-0.476,58.804,0.176,0.54,62.05,-2.856,140.897,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,b
102156,94.424,2.879,55.32,49.493,-999.0,-999.0,-999.0,2.454,18.558,95.879,1.043,1.114,-999.0,28.396,-1.417,-2.246,29.625,-1.766,1.608,36.456,1.696,197.058,1,37.858,0.755,-1.414,-999.0,-999.0,-999.0,37.858,b
102157,169.546,17.094,125.798,0.676,-999.0,-999.0,-999.0,3.89,0.676,65.078,0.919,-1.412,-999.0,33.911,-2.444,-1.808,31.168,0.116,1.546,7.233,0.335,71.925,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-0.0,b
102158,104.815,76.03,69.046,126.896,-999.0,-999.0,-999.0,1.616,3.805,209.932,1.287,0.686,-999.0,37.552,0.139,-0.914,48.32,-1.005,-2.055,69.736,-0.627,279.609,1,124.06,-0.581,2.056,-999.0,-999.0,-999.0,124.06,b
102159,121.904,14.073,83.288,68.739,0.811,229.446,2.878,2.278,21.236,309.7,1.452,1.291,0.0,36.439,-0.029,-1.402,52.912,-0.688,2.701,26.044,3.082,401.371,2,116.641,1.339,-0.599,103.707,2.15,1.894,220.348,b
102160,83.381,15.643,61.691,15.733,-999.0,-999.0,-999.0,2.875,15.733,62.11,0.916,-1.372,-999.0,32.408,0.747,2.359,29.701,0.907,-1.054,20.913,-0.416,224.291,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,b
102161,132.724,45.109,84.062,4.27,-999.0,-999.0,-999.0,3.552,4.27,58.936,1.492,0.173,-999.0,23.647,2.067,-1.122,35.289,0.223,1.914,14.428,-1.168,124.029,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,b
102162,72.663,29.175,53.391,18.61,-999.0,-999.0,-999.0,2.38,18.113,85.119,1.369,-1.361,-999.0,22.426,-0.842,-1.614,30.69,-1.803,2.492,14.05,0.934,117.487,1,32.003,-2.507,0.093,-999.0,-999.0,-999.0,32.003,b
102163,-999.0,97.811,69.118,28.757,-999.0,-999.0,-999.0,2.379,28.757,68.417,1.919,-0.985,-999.0,23.437,0.525,-1.372,44.98,1.714,0.689,53.176,-2.439,114.428,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-0.0,b
102164,80.454,48.172,61.864,145.805,3.421,685.089,-2.924,1.251,65.974,452.828,4.655,0.217,0.583,22.329,-2.255,-0.29,103.94,-1.212,-0.98,35.354,-1.798,465.311,3,153.628,1.755,1.759,94.162,-1.666,-1.911,326.56,b
102165,112.891,58.796,100.049,25.899,-999.0,-999.0,-999.0,2.064,25.899,122.096,0.535,-1.256,-999.0,79.552,-0.503,0.122,42.544,-0.363,2.181,48.815,-2.7,188.733,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,s
102166,178.255,102.785,108.719,22.764,-999.0,-999.0,-999.0,3.162,22.764,108.308,1.763,-1.414,-999.0,39.196,2.31,-1.14,69.112,1.715,2.037,41.886,-0.504,178.84,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,b
102167,203.92,87.024,133.318,0.876,-999.0,-999.0,-999.0,3.041,0.876,135.226,1.432,-1.393,-999.0,55.612,-2.226,0.742,79.614,-2.383,-2.504,24.112,0.403,167.13,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,b
102168,121.19,79.932,97.022,22.465,-999.0,-999.0,-999.0,2.836,22.465,90.731,2.59,-1.337,-999.0,25.276,0.474,-1.49,65.455,-0.868,1.008,25.656,-2.579,206.571,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,s
102169,91.476,65.034,78.73,1.854,-999.0,-999.0,-999.0,2.445,1.854,75.566,1.119,-1.413,-999.0,35.656,0.936,0.605,39.91,1.961,-1.614,35.104,2.564,135.11,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,b
102170,129.031,18.051,94.688,95.381,1.765,104.395,2.453,2.308,39.292,222.043,2.953,1.301,0.954,27.481,1.019,-2.318,81.163,1.988,-0.223,23.939,-0.635,222.975,3,50.947,2.68,-2.959,32.364,0.915,1.682,113.4,b
102171,80.213,44.355,52.549,22.074,-999.0,-999.0,-999.0,2.55,22.074,52.022,1.6,0.489,-999.0,20.011,-0.238,2.25,32.011,-1.128,-1.643,16.454,2.019,166.223,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-0.0,s
102172,121.521,7.072,68.851,269.351,0.107,222.597,0.894,0.916,10.427,490.388,1.108,1.2,0.0,69.835,1.141,-0.47,77.4,0.311,-0.856,125.264,-0.784,594.583,2,298.84,0.893,2.276,44.312,1.001,-1.537,343.152,s
102173,122.525,98.092,104.644,43.958,-999.0,-999.0,-999.0,2.449,8.754,134.463,2.894,-0.755,-999.0,21.537,-1.671,1.204,62.319,0.524,2.291,39.071,-0.631,250.598,1,50.608,2.574,-1.65,-999.0,-999.0,-999.0,50.608,b
102174,118.92,58.491,81.175,2.213,-999.0,-999.0,-999.0,3.166,2.213,77.971,1.612,-0.769,-999.0,29.848,-1.234,-1.493,48.124,-1.982,1.584,17.774,-1.546,230.591,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-0.0,b
102175,118.066,30.803,95.573,90.359,1.605,104.3,0.882,2.12,22.571,207.564,3.709,-0.44,0.741,21.421,-1.011,-0.026,79.462,0.796,-1.135,6.399,-2.638,264.998,2,57.916,0.433,1.569,48.765,2.038,2.354,106.681,b
102176,32.871,38.469,23.726,45.271,-999.0,-999.0,-999.0,0.959,8.111,92.814,1.262,-0.148,-999.0,21.657,0.6,0.683,27.329,-0.206,1.2,24.199,2.89,157.163,1,43.828,0.39,-1.463,-999.0,-999.0,-999.0,43.828,b
102177,159.94,115.795,109.097,3.479,-999.0,-999.0,-999.0,3.077,3.479,102.765,2.357,-1.289,-999.0,30.615,0.383,-1.767,72.15,-0.764,1.089,46.782,-2.219,122.284,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,b
102178,177.47,74.259,124.738,7.701,-999.0,-999.0,-999.0,3.593,7.701,75.169,1.772,-1.257,-999.0,27.119,-2.486,-0.52,48.05,-0.186,2.24,28.894,-1.069,47.705,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,b
102179,126.926,22.512,91.11,0.416,-999.0,-999.0,-999.0,3.742,0.416,54.714,1.127,-1.411,-999.0,25.72,-1.316,2.19,28.995,0.884,-0.836,4.879,2.963,72.918,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,s
102180,117.727,13.128,76.988,39.227,-999.0,-999.0,-999.0,2.943,2.81,105.92,1.113,-0.909,-999.0,32.267,-0.662,2.662,35.912,-1.736,-0.882,35.408,-0.512,135.982,1,37.742,-0.936,2.202,-999.0,-999.0,-999.0,37.742,s
102181,131.561,21.762,77.441,103.663,-999.0,-999.0,-999.0,2.038,39.218,171.5,1.081,1.304,-999.0,42.927,0.108,2.956,46.408,-0.33,0.965,58.447,1.386,283.703,1,82.165,2.178,-1.88,-999.0,-999.0,-999.0,82.165,s
102182,124.149,21.11,79.61,80.566,-999.0,-999.0,-999.0,2.29,3.155,159.347,1.392,1.332,-999.0,34.232,2.351,-0.545,47.646,1.451,-2.65,39.168,-2.157,134.409,1,77.47,3.373,1.137,-999.0,-999.0,-999.0,77.47,s
102183,94.296,48.555,74.852,18.796,-999.0,-999.0,-999.0,2.703,18.796,76.423,0.852,-1.41,-999.0,41.256,-0.351,1.632,35.167,-0.596,-1.96,36.849,-0.479,158.347,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,s
102184,336.656,92.862,244.178,25.665,-999.0,-999.0,-999.0,3.206,25.665,225.309,1.24,1.414,-999.0,100.582,-0.329,-2.664,124.727,0.514,0.526,21.963,2.709,216.502,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-0.0,b
102185,-999.0,55.65,228.627,33.86,-999.0,-999.0,-999.0,5.108,33.86,52.265,1.363,-1.414,-999.0,22.119,2.33,-0.378,30.146,-2.008,-3.074,43.915,1.468,132.571,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,b
102186,140.668,52.425,126.056,26.149,-999.0,-999.0,-999.0,3.262,6.111,89.669,0.823,-0.994,-999.0,31.709,1.168,2.125,26.097,-1.808,0.79,42.915,-1.01,129.71,1,31.863,0.007,-2.86,-999.0,-999.0,-999.0,31.863,b
102187,-999.0,85.847,50.454,31.562,-999.0,-999.0,-999.0,2.126,31.562,61.261,2.059,-1.413,-999.0,20.025,-2.312,2.847,41.236,-2.099,-1.322,57.945,0.822,170.339,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,b
102188,185.322,119.521,149.536,96.072,-999.0,-999.0,-999.0,2.632,18.901,300.076,3.864,-0.881,-999.0,39.24,-1.019,1.098,151.629,-0.903,-1.532,23.568,1.559,440.084,1,109.207,1.96,1.956,-999.0,-999.0,-999.0,109.207,b
102189,118.361,73.313,70.251,179.461,2.586,336.937,5.307,1.449,45.068,305.735,2.03,1.364,0.497,36.372,2.055,-3.138,73.848,1.56,-1.776,96.112,-2.676,355.538,2,122.127,1.349,0.553,73.388,3.935,1.654,195.515,s
102190,76.915,29.033,53.698,32.77,-999.0,-999.0,-999.0,2.372,7.464,89.385,1.682,1.255,-999.0,20.428,-1.8,-0.087,34.368,-0.85,-2.26,9.505,-0.394,156.031,1,34.589,0.973,1.579,-999.0,-999.0,-999.0,34.589,s
102191,144.506,28.252,104.696,28.67,-999.0,-999.0,-999.0,2.481,28.67,110.759,0.812,-1.131,-999.0,61.125,-1.039,1.03,49.635,-0.828,-2.781,28.581,-2.012,138.101,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,s
102192,118.521,71.824,76.309,44.144,-999.0,-999.0,-999.0,2.683,37.977,126.48,0.823,-0.963,-999.0,43.133,-1.952,0.132,35.491,-2.058,2.813,36.34,-0.313,294.121,1,47.856,-0.395,2.429,-999.0,-999.0,-999.0,47.856,b
102193,53.045,84.202,48.296,34.757,1.272,51.408,3.288,1.348,30.349,132.56,2.07,-0.04,0.023,23.105,2.031,1.167,47.839,0.683,1.158,37.313,-2.152,165.674,2,31.001,2.558,-2.666,30.615,1.286,-1.871,61.616,b
102194,209.946,96.072,122.689,34.468,-999.0,-999.0,-999.0,3.652,6.224,95.61,1.832,-1.158,-999.0,21.676,1.621,1.859,39.721,-1.15,-2.045,58.369,0.958,176.364,1,34.212,1.157,-2.024,-999.0,-999.0,-999.0,34.212,b
102195,107.968,30.999,76.094,4.422,-999.0,-999.0,-999.0,3.039,4.422,74.653,1.077,-1.385,-999.0,35.947,-0.054,0.523,38.706,0.364,-2.487,6.297,0.895,127.254,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,b
102196,85.068,58.093,68.039,2.839,-999.0,-999.0,-999.0,2.683,2.839,57.557,1.418,-1.385,-999.0,23.802,-0.207,0.735,33.754,1.242,-1.523,28.527,2.337,111.783,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,b
102197,136.035,36.051,105.794,7.799,-999.0,-999.0,-999.0,2.942,7.799,97.855,0.768,-1.402,-999.0,55.344,-1.013,1.103,42.512,-1.915,-1.698,28.661,-2.783,153.868,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,s
102198,141.261,11.039,72.731,157.637,3.616,785.513,-1.876,1.497,6.686,406.011,0.457,1.192,0.992,77.084,0.822,-2.886,35.257,1.346,-1.484,81.086,-1.691,438.237,2,222.829,-0.628,0.827,70.841,2.988,-2.815,293.669,s
102199,84.219,26.22,49.643,182.256,2.405,427.095,-0.711,0.989,4.27,363.736,0.466,0.868,0.37,71.704,0.539,0.122,33.441,-0.342,0.572,80.337,0.06,401.622,2,152.07,2.06,-2.371,106.519,-0.345,2.321,258.59,b
102200,72.041,44.577,61.602,0.419,-999.0,-999.0,-999.0,2.644,0.419,61.368,1.226,-1.406,-999.0,27.564,-0.772,-2.673,33.804,-0.159,1.039,18.396,-1.173,64.886,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,b
102201,113.327,36.283,48.691,184.758,5.572,2265.13,-7.567,1.225,57.917,429.411,1.362,1.41,0.934,35.282,1.733,2.372,48.069,1.171,1.284,113.193,1.781,519.247,3,166.127,-2.345,-1.855,116.977,3.227,0.227,346.06,s
102202,131.464,13.275,80.199,120.898,0.363,131.939,0.227,1.622,1.07,288.124,0.829,0.742,0.0,60.759,2.29,1.255,50.353,2.29,2.877,66.477,3.107,321.975,2,146.688,-0.329,-0.518,30.324,-0.692,-3.134,177.012,s
102203,164.596,20.455,103.266,1.715,-999.0,-999.0,-999.0,3.155,1.715,84.046,0.489,-1.319,-999.0,56.429,-0.721,0.636,27.617,-2.288,-2.91,33.204,-2.221,151.948,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,s
102204,113.322,57.37,79.27,51.067,4.998,940.685,-3.799,2.897,58.741,336.2,0.978,1.34,0.942,32.574,-0.743,0.501,31.842,-2.176,3.019,35.01,0.952,455.429,3,85.066,0.935,0.303,69.056,-4.063,-2.758,271.785,s
102205,129.373,6.229,91.78,82.373,6.573,1334.445,-10.555,1.969,10.269,210.793,1.16,1.149,0.973,51.132,-0.005,-1.425,59.324,-0.051,0.543,25.328,0.382,297.286,2,55.445,-2.791,2.288,44.892,3.782,-2.504,100.337,s
102206,151.467,24.474,104.668,3.364,-999.0,-999.0,-999.0,3.145,3.364,79.974,0.598,-1.356,-999.0,50.056,-0.84,1.719,29.918,0.838,-1.904,24.666,-0.97,143.852,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,s
102207,-999.0,62.034,53.153,21.746,-999.0,-999.0,-999.0,1.495,21.746,76.928,0.573,-1.159,-999.0,48.907,-0.548,0.149,28.021,0.238,-1.122,47.578,3.131,168.318,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-0.0,b
102208,106.903,8.881,71.607,16.087,-999.0,-999.0,-999.0,2.925,16.087,72.017,0.683,1.39,-999.0,42.786,-0.955,1.944,29.231,-1.35,-1.44,13.072,-1.899,239.301,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-0.0,b
102209,126.841,6.02,90.376,2.407,-999.0,-999.0,-999.0,3.517,2.407,66.655,0.712,-1.41,-999.0,38.935,0.025,-1.348,27.72,-1.658,1.74,9.883,2.106,63.897,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,s
102210,79.761,24.017,60.792,3.304,-999.0,-999.0,-999.0,2.941,3.304,52.58,1.055,-1.414,-999.0,25.59,0.56,-1.669,26.99,-0.614,1.917,8.471,0.082,116.093,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,s
102211,-999.0,73.902,10.766,1.854,-999.0,-999.0,-999.0,0.448,1.854,48.053,1.387,-0.033,-999.0,20.13,-2.263,0.807,27.923,-1.815,0.805,48.912,-2.302,53.977,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,b
102212,157.365,40.422,119.1,59.652,-999.0,-999.0,-999.0,2.309,6.037,175.129,1.071,-0.786,-999.0,58.025,1.413,-1.374,62.161,0.505,0.75,37.293,1.616,196.661,1,54.943,0.97,-2.685,-999.0,-999.0,-999.0,54.943,b
102213,58.019,86.895,55.844,20.655,-999.0,-999.0,-999.0,2.007,20.655,73.187,2.525,-1.408,-999.0,20.764,0.364,1.988,52.423,0.545,-2.296,43.479,-0.009,211.206,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,b
102214,76.517,34.939,52.27,30.832,-999.0,-999.0,-999.0,2.38,5.996,92.906,1.221,1.288,-999.0,25.319,-0.793,2.02,30.908,-1.037,-1.896,13.746,2.364,134.015,1,36.679,1.253,-0.142,-999.0,-999.0,-999.0,36.679,b
102215,-999.0,83.714,57.088,1.06,-999.0,-999.0,-999.0,1.697,1.06,74.371,1.142,-1.41,-999.0,34.714,-1.631,0.831,39.657,-1.111,-0.784,50.597,3.086,138.499,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,b
102216,-999.0,71.386,120.756,6.236,-999.0,-999.0,-999.0,2.327,6.236,143.096,0.362,-1.307,-999.0,105.06,0.384,0.05,38.037,1.013,2.29,89.82,-2.68,162.482,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-0.0,b
102217,82.196,8.008,40.809,165.775,1.086,187.826,3.837,1.172,42.877,312.825,1.622,1.181,0.137,27.0,-0.364,-1.378,43.807,-1.267,-0.631,100.068,-0.752,429.827,3,161.32,-2.576,2.26,42.189,-1.49,-1.318,242.018,b
102218,79.91,59.862,67.422,3.806,-999.0,-999.0,-999.0,2.404,3.806,59.384,1.215,-1.398,-999.0,26.805,1.9,0.596,32.579,0.44,-1.314,31.701,2.573,145.802,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,b
102219,47.216,70.434,44.014,18.887,-999.0,-999.0,-999.0,1.627,18.887,58.809,0.917,-1.302,-999.0,30.674,0.695,0.619,28.135,0.119,-0.903,45.682,2.615,193.049,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,-0.0,b
102220,82.632,47.207,67.52,0.604,-999.0,-999.0,-999.0,2.773,0.604,53.65,1.267,-1.406,-999.0,23.67,2.401,-1.878,29.98,0.803,0.388,22.911,2.631,47.834,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,b
102221,125.82,31.482,84.031,130.77,5.696,1096.607,-8.088,1.575,4.728,245.809,1.0,1.406,0.985,57.375,-1.11,2.28,57.363,-0.504,-2.549,45.178,3.106,252.63,2,80.825,2.692,-0.291,50.246,-3.005,0.253,131.071,s
102222,101.52,41.116,43.78,139.234,0.689,83.097,1.947,1.405,49.879,280.621,1.356,1.405,0.0,28.282,-0.849,2.018,38.358,-0.286,-2.978,86.247,2.574,295.269,3,72.866,1.093,-1.286,54.866,1.781,-0.159,213.981,s
102223,97.132,32.168,56.559,54.468,-999.0,-999.0,-999.0,2.598,26.203,82.74,1.309,1.414,-999.0,21.739,0.804,2.278,28.457,2.091,0.021,32.58,1.134,85.242,1,32.544,2.148,-2.456,-999.0,-999.0,-999.0,32.544,s
102224,145.457,7.442,98.989,44.719,-999.0,-999.0,-999.0,2.605,0.68,144.751,1.057,0.437,-999.0,48.95,-0.916,-0.327,51.74,-0.488,2.243,29.467,2.434,185.09,1,44.061,2.865,-1.39,-999.0,-999.0,-999.0,44.061,s
102225,109.136,8.349,79.253,2.686,-999.0,-999.0,-999.0,3.059,2.686,79.203,0.973,-1.412,-999.0,40.145,0.031,1.945,39.058,-0.079,-1.282,4.415,-0.635,131.327,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,s
102226,75.044,22.144,46.175,45.02,1.581,256.87,-0.535,2.554,18.591,334.543,1.22,1.398,0.282,21.56,0.935,0.048,26.295,0.59,2.579,30.058,1.769,418.568,3,110.449,0.491,-1.564,84.498,-1.09,1.439,286.688,b
102227,148.936,60.234,125.772,63.343,-999.0,-999.0,-999.0,2.983,2.076,128.266,1.969,-0.219,-999.0,21.946,-0.609,-1.88,43.209,2.29,-2.584,39.938,2.077,123.277,1,63.111,1.701,0.173,-999.0,-999.0,-999.0,63.111,b
102228,-999.0,64.8,53.037,0.402,-999.0,-999.0,-999.0,2.039,0.402,55.002,1.297,-1.402,-999.0,23.944,-0.751,1.531,31.059,-1.949,-3.102,38.067,-0.643,49.111,0,-999.0,-999.0,-999.0,-999.0,-999.0,-999.0,0.0,b
